16.76305461,10.19803903,10.77032961,7,7.280109889,7.071067812,5.830951895,5,3.605551275,5,0,3,21.47091055,15.8113883,23.02172887,20.51828453,24.20743687,19.23538406,21.9317122,24.41311123,16.76305461,14.86606875,15.65247584,13.03840481,18.86796226,17.20465053,14.86606875,18.43908891,16.2788206,21.9317122,18.60107524,39.8246155,36.06937759,37.48332963,34.20526275,43.13930922,36.61966685,42.01190308,43.60045871,40.81666326,36,34,34.05877273,31.06444913,36.12478374,36.34556369,34.36568055,31.40063694,36.67424164,31.78049716,35.17101079,37.36308338,32.57299495,61.66036004,56.43580424,51.4781507,61.20457499,51.2445119,61.07372594,51.0881591,61,39,34.43835072,30.01666204,38.27531842,29.06888371,33.24154028,28.63564213,37.36308338,32.57299495,69.97142274,67.53517602,40.24922359,67.41661516,35.84689666,10.04987562,63.13477647,64.07027392,61.40032573,63.2455532,64.66065264,58.83026432,41.48493703,38.60051813,35.90264614,33.54101966,32.89376841,31.95309062,30.59411708,29.12043956,27.31300057,25.70992026,37.21558813,35.51056181,34,30.41381265,28.65309756,31.40063694,24.69817807,24.41311123,27.58622845,40.24922359,64.07027392,36.61966685,28.65309756,18.43908891,36.67424164
19.6468827,10.04987562,10.04987562,7.615773106,7.071067812,8.062257748,5,5.830951895,3.16227766,3.16227766,3,0,18.86796226,14.31782106,20.61552813,18.60107524,21.9317122,18.02775638,20.88061302,22.82542442,19.6468827,17.72004515,18.38477631,15.65247584,21.47091055,19.72308292,17.20465053,20.80865205,18.43908891,24.20743687,20.51828453,42.20189569,38.28837944,39.62322551,36.12478374,45.3431362,38.41874542,43.93176527,45.45327271,42.43819035,39,37,37.05401463,34.05877273,39.11521443,39.3192065,37.33630941,34.36568055,39.62322551,34.71310992,38.07886553,40.26164428,35.44009029,64.62971453,59.41380311,54.45181356,64.19501538,54.23098745,64.07027392,54.08326913,64,41.78516483,37.16180835,32.64965543,41.10960958,31.78049716,36.05551275,31.38470965,40.26164428,35.44009029,71.56116265,68.9637586,42.95346319,69.0651866,38.47076812,10.77032961,64.66065264,65.80273551,62.96824597,65,66.60330322,60.46486583,42.3792402,39.56008089,36.68787266,34.20526275,34.0147027,33.10589071,31.32091953,30.08321791,28.65309756,26.57066051,35.77708764,34,32.69556545,29.15475947,27.31300057,29.68164416,23.76972865,22.82542442,25.61249695,42.95346319,65.80273551,38.41874542,27.31300057,20.80865205,39.62322551
38.07886553,26.2488095,25,25.49509757,24.04163056,26.2488095,21.9317122,24.20743687,21.40093456,19.84943324,21.47091055,18.86796226,0,10.44030651,3,7.071067812,5,12.20655562,14.14213562,11.18033989,35.35533906,33.37663854,33.13608305,30.14962686,35,33,30,33.06055051,30.06659276,35.35533906,30.41381265,52.20153254,47.4341649,48.10405388,43.46262762,53.85164807,44.72135955,50.53711507,51.4781507,47.16990566,55.90169944,53.93514624,53.60037313,50.6359556,55.4436651,55.22680509,53.23532662,50.24937811,55.08175742,50.08991915,53.00943312,55,50,82.22530024,76.90253572,72.03471385,81.39410298,71.58910532,81.04936767,71.19691005,80.62257748,60.41522987,55.90169944,51.4781507,59.61543424,50.53711507,54.62600113,50.08991915,58.52349955,53.85164807,89.02246907,86.02325267,61.7170965,86.68333173,57.30619513,28.28427125,82.00609733,83.63013811,80.43009387,82.8794305,84.85281374,78.10249676,58.30951895,55.75840744,52.47856705,49.73932046,50.80354318,50,47.16990566,46.61544808,46.09772229,43.01162634,42,40,40.11234224,37.33630941,35.35533906,35,34.4818793,30.41381265,30,61.7170965,83.63013811,44.72135955,35.35533906,33.06055051,55.08175742
30.8058436,24.04163056,23.53720459,21.9317122,21.1896201,22.36067977,18.97366596,20.1246118,17.4642492,16.76305461,15.8113883,14.31782106,10.44030651,0,10,5.385164807,10.19803903,4,7,8.602325267,26.2488095,24.35159132,23.76972865,20.88061302,25.17935662,23.19482701,20.22374842,23.02172887,20.02498439,25.07987241,20.09975124,41.76122604,37,37.69615365,33.10589071,43.46262762,34.4818793,40.31128874,41.34005322,37.20215048,46.84015371,44.92215489,44.38468204,41.48493703,46.09772229,45.70557953,43.73785546,40.79215611,45.39823785,40.44749683,43.18564576,45.09988914,40.11234224,73.37574531,68.00735254,63.2455532,72.277244,62.64183905,71.80529228,62.09669879,71.19691005,53,48.82622246,44.82186966,51.97114584,43.60045871,47.16990566,43.01162634,50.53711507,46.14108798,85.7554663,83.24061509,54.64430437,83.21658489,50.60632372,25.07987241,78.89233169,79.88116173,77.17512553,79.0569415,80.43009387,74.62573283,56.64803615,53.85164807,50.92150823,48.38388161,48.33218389,47.42362281,45.54119015,44.38468204,42.94182111,40.85339643,46.09772229,44.14748011,43.56604182,40.31128874,38.32753579,39.29376541,36,33.37663854,34.4818793,54.64430437,79.88116173,34.4818793,38.32753579,23.02172887,45.39823785
39.35733731,28.60069929,27.45906044,27.58622845,26.2488095,28.28427125,24.08318916,26.17250466,23.34523506,21.9317122,23.02172887,20.61552813,3,10,0,5.385164807,2,10.77032961,12.20655562,8.602325267,35.90264614,33.95585369,33.54101966,30.59411708,35.12833614,33.13608305,30.14962686,33.01514804,30.01666204,35.05709629,30.06659276,51.41984053,46.57252409,47.12748667,42.3792402,52.81098371,43.46262762,49.24428901,50.08991915,45.65084884,56.5154846,54.5710546,54.12947441,51.19570294,55.90169944,55.57877293,53.60037313,50.6359556,55.32630477,50.35871325,53.15072906,55.08175742,50.08991915,82.96987405,77.62087348,72.80109889,82,72.277244,81.58431222,71.80529228,81.04936767,61.7170965,57.30619513,53,60.8358447,51.97114584,55.90169944,51.4781507,59.61543424,55.03635162,91.40021882,88.48163651,63.13477647,89.02246907,58.83026432,30.47950131,84.40379138,85.91274643,82.80096618,85.14693183,87,80.43009387,60.90155991,58.30951895,55.07267925,52.35456045,53.25410782,52.43090692,49.73932046,49.09175083,48.41487375,45.48626166,45,43,43.10452412,40.31128874,38.32753579,38,37.36308338,33.37663854,33,63.13477647,85.91274643,43.46262762,38.32753579,33.01514804,55.32630477
36.05551275,27.73084925,26.92582404,26.07680962,25.05992817,26.62705391,22.82542442,24.41311123,21.63330765,20.59126028,20.51828453,18.60107524,7.071067812,5.385164807,5.385164807,0,5,5.385164807,7.071067812,5,31.6227766,29.73213749,29.12043956,26.2488095,30.41381265,28.44292531,25.49509757,28.16025568,25.17935662,30,25,46.09772229,41.23105626,41.76122604,37,47.4341649,38.07886553,43.8634244,44.72135955,40.31128874,52.20153254,50.28916384,49.72926704,46.84015371,51.41984053,50.99019514,49.03060269,46.09772229,50.6359556,45.70557953,48.37354649,50.24937811,45.27692569,78.74642849,73.37574531,68.62215386,77.62087348,68.00735254,77.12976079,67.44627492,76.4852927,58.30951895,54.08326913,50,57.30619513,48.82622246,52.47856705,48.25971405,55.90169944,51.4781507,90.13878189,87.46427842,59.9082632,87.658428,55.80322571,29.15475947,83.21658489,84.40379138,81.54140053,83.60023923,85.14693183,79.0569415,60.41522987,57.69748695,54.62600113,52,52.35456045,51.4781507,49.24428901,48.3011387,47.16990566,44.72135955,47.26520919,45.27692569,45.04442252,42,40,40.31128874,38.32753579,35,35.35533906,59.9082632,84.40379138,38.07886553,40,28.16025568,50.6359556
40.31128874,30.23243292,29.15475947,29.06888371,27.80287755,29.73213749,25.61249695,27.58622845,24.75883681,23.43074903,24.20743687,21.9317122,5,10.19803903,2,5,0,10.19803903,11.18033989,7.071067812,36.40054945,34.4818793,33.95585369,31.04834939,35.35533906,33.37663854,30.41381265,33.13608305,30.14962686,35,30,50.99019514,46.09772229,46.57252409,41.76122604,52.20153254,42.72001873,48.46648326,49.24428901,44.72135955,57.00877125,55.08175742,54.5710546,51.66236541,56.29387178,55.90169944,53.93514624,50.99019514,55.57877293,50.6359556,53.33854141,55.22680509,50.24937811,83.52245207,78.16009212,73.37574531,82.46211251,72.80109889,82,72.277244,81.39410298,62.64982043,58.30951895,54.08326913,61.7170965,53,56.82429058,52.47856705,60.41522987,55.90169944,93.00537619,90.13878189,64.14047084,90.60353194,59.9082632,32.01562119,86.02325267,87.45856162,84.40379138,86.68333173,88.45903006,82.00609733,62.64982043,60.03332408,56.82429058,54.12023651,54.91812087,54.08326913,51.4781507,50.7740091,50,47.16990566,47,45,45.09988914,42.29657197,40.31128874,40,39.29376541,35.35533906,35,64.14047084,87.45856162,42.72001873,40.31128874,33.13608305,55.57877293
33.30165161,27.89265136,27.45906044,25.63201124,25,26,22.8035085,23.76972865,21.1896201,20.61552813,19.23538406,18.02775638,12.20655562,4,10.77032961,5.385164807,10.19803903,0,3,5.830951895,27.73084925,25.94224354,25.07987241,22.36067977,25.96150997,24.04163056,21.1896201,23.53720459,20.61552813,25.07987241,20.09975124,40.79215611,35.90264614,36.40054945,31.6227766,42.05948169,32.69556545,38.48376281,39.35733731,34.98571137,48.10405388,46.23851209,45.54119015,42.72001873,47.12748667,46.57252409,44.64302857,41.76122604,46.09772229,41.23105626,43.73785546,45.54119015,40.60788101,74.67261881,69.28924881,64.62197769,73.37574531,63.90618123,72.80109889,63.2455532,72.03471385,55.21775077,51.2249939,47.42362281,54.08326913,46.09772229,49.40647731,45.45327271,52.47856705,48.25971405,89.18520057,86.76981042,57.00877125,86.60831369,53.15072906,28.7923601,82.36504113,83.21658489,80.62257748,82.37718131,83.60023923,78.0320447,60.40695324,57.5847202,54.70831747,52.20153254,52,51.07837116,49.33558553,48.10405388,46.5188134,44.59820624,50.009999,48.05205511,47.51841748,44.28317965,42.29657197,43.17406629,40,37.33630941,38.32753579,57.00877125,83.21658489,32.69556545,42.29657197,23.53720459,46.09772229
35.35533906,30.8058436,30.41381265,28.46049894,27.89265136,28.7923601,25.70992026,26.57066051,24.04163056,23.53720459,21.9317122,20.88061302,14.14213562,7,12.20655562,7.071067812,11.18033989,3,0,5,29.15475947,27.45906044,26.41968963,23.85372088,26.92582404,25.07987241,22.36067977,24.35159132,21.54065923,25.49509757,20.61552813,40.31128874,35.35533906,35.6931366,30.8058436,41.23105626,31.6227766,37.33630941,38.07886553,33.54101966,49.24428901,47.42362281,46.61544808,43.8634244,48.10405388,47.4341649,45.54119015,42.72001873,46.84015371,42.05948169,44.38468204,46.09772229,41.23105626,75.76938696,70.38465742,65.7951366,74.33034374,65,73.68174808,64.25729531,72.80109889,57.00877125,53.15072906,49.49747468,55.80322571,48.10405388,51.2249939,47.42362281,54.08326913,50,91.78779875,89.4427191,58.89821729,89.18520057,55.1724569,31.6227766,85,85.7554663,83.24061509,84.90583019,86.02325267,80.62257748,63.2455532,60.40695324,57.56735186,55.08175742,54.7813837,53.85164807,52.20153254,50.92150823,49.24428901,47.4341649,52.95280918,50.99019514,50.48762225,47.26520919,45.27692569,46.09772229,43,40.31128874,41.23105626,58.89821729,85.7554663,31.6227766,45.27692569,24.35159132,46.84015371
39.05124838,32.31098884,31.6227766,30.41381265,29.54657341,30.88689042,27.31300057,28.65309756,25.94224354,25.07987241,24.41311123,22.82542442,11.18033989,8.602325267,8.602325267,5,7.071067812,5.830951895,5,0,33.54101966,31.76476035,30.87069808,28.17800561,31.6227766,29.73213749,26.92582404,29.12043956,26.2488095,30.41381265,25.49509757,45.27692569,40.31128874,40.60788101,35.6931366,46.09772229,36.40054945,42.05948169,42.72001873,38.07886553,53.85164807,52,51.26402247,48.46648326,52.81098371,52.20153254,50.28916384,47.4341649,51.66236541,46.84015371,49.24428901,50.99019514,46.09772229,80.41144197,75.02666193,70.38465742,79.0569415,69.64194139,78.44743463,68.9492567,77.62087348,61.03277808,57.00877125,53.15072906,59.9082632,51.85556865,55.21775077,51.2249939,58.30951895,54.08326913,94.33981132,91.78779875,62.80127387,91.80958556,58.89821729,33.54101966,87.46427842,88.48163651,85.7554663,87.658428,89.02246907,83.21658489,65,62.24146528,59.23681288,56.64803615,56.79788728,55.90169944,53.85164807,52.80151513,51.4781507,49.24428901,52.23983155,50.24937811,50.03998401,47,45,45.27692569,43.28972164,40,40.31128874,62.80127387,88.48163651,36.40054945,45,29.12043956,51.66236541
10,23.43074903,25,20,21.63330765,19.20937271,21.47091055,18.86796226,19.6977156,21.54065923,16.76305461,19.6468827,35.35533906,26.2488095,35.90264614,31.6227766,36.40054945,27.73084925,29.15475947,33.54101966,0,2,2.828427125,5.385164807,5,5.385164807,7.071067812,7.280109889,8.602325267,10,11.18033989,25,22.36067977,24.16609195,22.56102835,29.15475947,25.49509757,29.73213749,31.6227766,30.41381265,20.61552813,18.68154169,18.24828759,15.29705854,20.09975124,20,18,15,20.09975124,15.13274595,18.43908891,20.61552813,15.8113883,47.12748667,41.76122604,37,46.09772229,36.40054945,45.70557953,35.90264614,45.27692569,28.28427125,25,22.36067977,26.90724809,20.59126028,22.6715681,19.72308292,25,21.21320344,68.00735254,66.70832032,30.47950131,65.1459899,27.45906044,21.21320344,61.84658438,61.3514466,59.9082632,60.40695324,60.41522987,57.00877125,45.27692569,42.29657197,40.79215611,39.29376541,36.34556369,35.35533906,36.40054945,33.95585369,30.41381265,31.6227766,50.93132631,49.49747468,47.42362281,43.8634244,42.42640687,46.09772229,37.53664876,39.05124838,43.01162634,30.47950131,61.3514466,25.49509757,42.42640687,7.280109889,20.09975124
10.19803903,21.9317122,23.43074903,18.43908891,20,17.69180601,19.72308292,17.20465053,17.88854382,19.6977156,14.86606875,17.72004515,33.37663854,24.35159132,33.95585369,29.73213749,34.4818793,25.94224354,27.45906044,31.76476035,2,0,2,3.605551275,5.385164807,5,5.830951895,7,7.615773106,10.19803903,10.44030651,26.2488095,23.32380758,25.05992817,23.08679276,30.23243292,25.96150997,30.46309242,32.31098884,30.8058436,22.56102835,20.61552813,20.22374842,17.2626765,22.09072203,22,20,17,22.09072203,17.11724277,20.39607805,22.56102835,17.72004515,49.04079934,43.68065934,38.89730068,48.05205511,38.32753579,47.67598976,37.85498646,47.26520919,29.73213749,26.2488095,23.32380758,28.42534081,21.63330765,24.04163056,20.80865205,26.62705391,22.6715681,68.62215386,67.18630813,31.82766093,65.78753681,28.60069929,19.84943324,62.36184731,62.03224968,60.44005295,61.09828148,61.26989473,57.56735186,45.09988914,42.10700654,40.44749683,38.83297568,36.12478374,35.12833614,35.90264614,33.54101966,30.14962686,31.04834939,49.57822102,48.10405388,46.09772229,42.52058325,41.03656906,44.59820624,36.23534186,37.53664876,41.40048309,31.82766093,62.03224968,25.96150997,41.03656906,7,22.09072203
12.16552506,23.34523506,24.75883681,19.79898987,21.26029163,19.10497317,20.80865205,18.43908891,18.86796226,20.59126028,15.65247584,18.38477631,33.13608305,23.76972865,33.54101966,29.12043956,33.95585369,25.07987241,26.41968963,30.87069808,2.828427125,2,0,3,3.605551275,3,4.242640687,5,5.830951895,8.246211251,8.544003745,24.75883681,21.63330765,23.32380758,21.1896201,28.60069929,24.04163056,28.63564213,30.46309242,28.86173938,23.08679276,21.1896201,20.61552813,17.72004515,22.36067977,22.09072203,20.09975124,17.11724277,22,17,20.09975124,22.20360331,17.2626765,49.64876635,44.27188724,39.56008089,48.50773134,38.89730068,48.05205511,38.32753579,47.51841748,31.11269837,27.80287755,25.05992817,29.73213749,23.32380758,25.49509757,22.47220505,27.80287755,24.04163056,70.51950085,69.12307864,33.30165161,67.67569726,30.23243292,21.40093456,64.28841264,63.90618123,62.36184731,62.96824597,63.07138812,59.48108943,47.09564736,44.10215414,42.42640687,40.79215611,38.11823711,37.12142239,37.85498646,35.51056181,32.14031736,32.984845,51.0881591,49.57822102,47.63402146,44.04543109,42.52058325,45.96737974,37.80211634,38.89730068,42.63801121,33.30165161,63.90618123,24.04163056,42.52058325,5,22
