25.49509757,15.55634919,43.28972164,29.15475947,47.16990566,33.54101966,30.41381265,14.14213562,26.2488095,25,0,11.18033989,32.01562119,35,52.20153254,55,44.72135955,39.05124838,22.36067977,15,15.8113883,42.72001873,52.20153254,60.41522987,43.01162634,53.15072906,33.54101966,20.61552813,25.49509757,38.47076812,10,8.062257748,10.29563014,24.35159132,35.35533906,33.37663854,28,41.23105626,60.41522987,56.60388679,36.40054945,54.34151268,48.37354649,57.42821606,49.76946855,32.55764119,30.46309242,22.36067977,18.78829423,25.29822128,21.40093456,19.10497317,17.2626765,29.83286778,41.10960958,49.57822102,53.22593353,48.0416486,34.525353,37.10795063,29.06888371,40.24922359,6.32455532,9.486832981,22.6715681,36.23534186,23.02172887,66.28725368,33.42154993,14.76482306,8.062257748,28.16025568,47.16990566,45.22167622,49.64876635,52.55473337,26.17250466,28.60069929,32.01562119,29.54657341,34.71310992,25.70992026,19.84943324,28.01785145,34.66987165,40.49691346,49.39635614,42.04759208,8.94427191,25.3179778,7.071067812,43.65775991,38.83297568,37.94733192,33.24154028,36.34556369,33.95585369,39.3192065,40.52159918,35.44009029,43.68065934,37.94733192,36.40054945,52.20153254,20.61552813,25.49509757
33.54101966,26.40075756,50.28916384,40.31128874,57.00877125,35.35533906,35.35533906,15,24.16609195,35.35533906,11.18033989,0,42.42640687,41.23105626,55.22680509,60.8276253,46.09772229,38.07886553,25,7.071067812,25,51.4781507,60.41522987,69.46221995,54.08326913,63.63961031,43.01162634,29.15475947,35,49.64876635,20.61552813,17.02938637,15.5241747,35.4682957,46.09772229,43,18.68154169,45,61.84658438,66.4003012,44.72135955,62.03224968,53.15072906,62.07253821,51.7880295,30.41381265,24.75883681,15,14.76482306,14.31782106,32.44996148,29.83286778,23.08679276,38.01315562,51.623638,60.10823571,62.43396512,54.34151268,42.15447782,41.01219331,31.144823,41.77319715,8.062257748,8.062257748,13,43.68065934,30.08321791,76.21679605,44.40720662,24.75883681,19.23538406,37.12142239,55.94640292,53.66563146,58.13776741,61.29437168,37.01351105,39.66106403,43.01162634,40.71854614,45.607017,36.68787266,18.68154169,28.63564213,35.17101079,43.18564576,49.64876635,47.67598976,14.31782106,30.59411708,11.18033989,46.27094121,43.0464865,41.0487515,38.47076812,41.30375286,38.05259518,44.28317965,44.01136217,39,47.04253395,41.0487515,44.72135955,60.41522987,29.15475947,33.54101966
15,16.64331698,23.43074903,11.18033989,15.8113883,35.35533906,25.49509757,33.54101966,40.79215611,25.49509757,32.01562119,42.42640687,0,22.36067977,43.01162634,36.05551275,42.72001873,45.27692569,30.41381265,43.01162634,30.41381265,15.8113883,25.49509757,30.41381265,15,21.21320344,7.071067812,15.8113883,9.219544457,15.65247584,26.92582404,25.49509757,37.16180835,17.2626765,25,32.69556545,54.12023651,33.54101966,54.08326913,25.07987241,14.14213562,29.12043956,34.71310992,41.86884283,44.29446918,44.10215414,49.72926704,46.95742753,40.71854614,55,12.36931688,23.02172887,24.35159132,13.60147051,9.219544457,17.69180601,23.19482701,29.20616373,16.64331698,31.01612484,33.01514804,39.56008089,34.71310992,41.0487515,54.67174773,43.68065934,38.01315562,34.4818793,7.211102551,17.69180601,24.69817807,33.73425559,19.23538406,18.97366596,22.36067977,24.0208243,7.071067812,8.544003745,20.24845673,14.76482306,6.32455532,19.6468827,37,36.05551275,39.20459157,36.40054945,49.04079934,27.80287755,29.41088234,24,37.21558813,38.48376281,30.87069808,33.83784863,25.29822128,27.31300057,29.12043956,28.65309756,34.0147027,31.32091953,36.23534186,33.83784863,14.14213562,25.49509757,15.8113883,15
11.18033989,26.40075756,9.433981132,32.01562119,25.49509757,15.8113883,7.071067812,26.92582404,26.90724809,43.01162634,35,41.23105626,22.36067977,0,21.21320344,20,20.61552813,25.49509757,18.02775638,38.07886553,42.72001873,15.8113883,21.21320344,32.01562119,36.40054945,35.35533906,15.8113883,15.8113883,16.2788206,38.01315562,36.40054945,27.01851217,44.28317965,35.4682957,46.09772229,51.85556865,44.82186966,11.18033989,32.01562119,32.69556545,10,21.63330765,14.31782106,23.08679276,21.9544984,27.29468813,36.23534186,38.01315562,31.90611227,49.24428901,27.80287755,38.07886553,18.24828759,9.219544457,27.29468813,33.06055051,26.41968963,13.15294644,6.08276253,9.055385138,15.8113883,18.02775638,33.54101966,44.10215414,54.12023651,61.05735009,51.623638,42.05948169,29.52964612,23.08679276,31.78049716,50.7740091,19.23538406,16.1245155,20,23.60084744,25.49509757,29.20616373,41.10960958,35.4682957,28.63564213,38.28837944,26.62705391,20,19.92485885,14.31782106,26.92582404,7.280109889,27.29468813,10.77032961,42.01190308,16.15549442,8.544003745,12.04159458,4.472135955,5.099019514,8.246211251,6.403124237,11.70469991,10.04987562,13.89244399,12.04159458,10,21.21320344,15.8113883,11.18033989
32.01562119,46.87216658,21.1896201,53.15072906,41.23105626,20,22.36067977,40.31128874,33.37663854,64.03124237,52.20153254,55.22680509,43.01162634,21.21320344,0,15.8113883,11.18033989,22.36067977,30.41381265,50,62.64982043,31.6227766,30,40.31128874,55.90169944,50.99019514,36.05551275,36.05551275,37.48332963,58.52349955,55.90169944,44.94441011,62.29767251,56.63920903,67.26812024,73,51.66236541,11.18033989,11.18033989,45.04442252,29.15475947,27.16615541,9.219544457,10.63014581,5.656854249,29.41088234,40.16217126,46.5295605,42.04759208,58.69412236,48.91829923,58.82176468,35.11409973,30.41381265,46.09772229,49.72926704,38.05259518,17.11724277,26.40075756,15.23154621,24.08318916,14.31782106,48.83646179,60.20797289,67,81.84130986,71.58910532,52.23983155,50.21951812,43.0464865,50.99019514,71.61005516,32.55764119,29.83286778,31.144823,34.0147027,46.69047012,50.32891813,62.28964601,56.63920903,49.09175083,59.46427499,37,27.01851217,21.37755833,12.04159458,13.60147051,15.26433752,43.41658669,27.31300057,59.20304046,9,13.89244399,14.31782106,20.24845673,17.20465053,18.38477631,14.86606875,11.70469991,16.76305461,8.544003745,14.31782106,29.15475947,30,36.05551275,32.01562119
30.41381265,45.35416188,13,47.16990566,29.15475947,29.15475947,25.49509757,46.09772229,42.94182111,60.41522987,55,60.8276253,36.05551275,20,15.8113883,0,25,35.35533906,36.40054945,57.00877125,61.84658438,21.21320344,15.8113883,25,46.09772229,38.07886553,29.15475947,35.35533906,33.83784863,50.24937811,55.90169944,47.01063709,64.19501538,52.32590181,61.03277808,68.47627326,61.7170965,18.02775638,25,30.8058436,22.36067977,12.16552506,9.219544457,7.280109889,21.02379604,40.80441153,51.31276644,55.54277631,49.979996,67.41661516,45.31004304,56.30275304,38.11823711,26.92582404,36.12478374,37.58989226,24.04163056,7.280109889,21.84032967,21.02379604,31.78049716,26.17250466,53.33854141,64.07027392,73.54590403,78.79086241,70.60453243,37,42.80186912,42.57933771,51.4781507,68.54195795,20.24845673,18.43908891,17.88854382,19.92485885,41.59326869,44.41846463,56.30275304,50.7740091,41.23105626,55.00909016,44.59820624,35.77708764,32.20248438,22.02271555,29.06888371,13.15294644,47.16990566,30.2654919,62.00806399,20.51828453,18.78829423,22.47220505,22.36067977,19.6468827,23.40939982,16.76305461,19.41648784,23.2594067,17.69180601,22.47220505,22.36067977,15.8113883,35.35533906,30.41381265
29.15475947,42.44997055,25.17935662,51.4781507,45,11.18033989,18.02775638,31.6227766,23,60.20797289,44.72135955,46.09772229,42.72001873,20.61552813,11.18033989,25,0,11.18033989,22.36067977,40.31128874,57.00877125,35,36.40054945,47.4341649,57.00877125,55,36.40054945,32.01562119,35.35533906,58.30951895,50,38.27531842,55.00909016,53.60037313,65.19202405,69.52697318,40.79215611,10,15.8113883,50.6359556,30.41381265,34.53983208,16.1245155,21.40093456,6.08276253,18.43908891,29.12043956,36.05551275,32.14031736,48.16637832,45.80392996,54.45181356,28.60069929,29.15475947,47.85394446,53.08483776,43.73785546,23.40939982,26.68332813,11.70469991,15.65247584,4.472135955,40.49691346,51.86520992,57.218878,77.15568676,65.80273551,58.94064811,49.76946855,38.18376618,45,67.17886572,37.21558813,34.13209633,36.67424164,40.02499219,44.77722635,48.76474136,60.20797289,54.70831747,49.04079934,56.40035461,27.45906044,17.4642492,11.04536102,6.32455532,6.32455532,18.11077028,35.77708764,21.9317122,51.4781507,5.099019514,12.16552506,8.94427191,17.4642492,15.5241747,13.89244399,15.03329638,9.055385138,11.66190379,8.246211251,8.94427191,30.41381265,36.40054945,32.01562119,29.15475947
30.41381265,40.70626487,32.69556545,52.20153254,50.99019514,10,20,25,13.92838828,58.30951895,39.05124838,38.07886553,45.27692569,25.49509757,22.36067977,35.35533906,11.18033989,0,18.02775638,31.6227766,53.15072906,41.23105626,44.72135955,55.90169944,60.20797289,60.8276253,40,31.6227766,36.67424164,60.20797289,46.09772229,34.05877273,49.2036584,52.80151513,65,67.74215822,30.14962686,18.02775638,25,57.87054518,35.35533906,43.56604182,26.17250466,32.44996148,17.08800749,8.062257748,18.24828759,26.17250466,23.40939982,38.01315562,45.31004304,52.15361924,25.55386468,32.01562119,52.0096145,58.42088668,51.26402247,32.44996148,31.25699922,17.08800749,12.64911064,9.219544457,33.83784863,44.77722635,48.05205511,73.87827827,61.52235366,66.85057965,51.7880295,36.23534186,41.23105626,64.40496875,44.27188724,41.10960958,44.38468204,47.92702787,45.607017,49.72926704,60.16643583,55.02726597,51.4781507,55.4616985,19.72308292,11.40175425,6.08276253,13.60147051,12.04159458,25.94224354,30.41381265,21.58703314,45.22167622,14.86606875,18.78829423,14.31782106,21.21320344,20.88061302,17.2626765,21.9317122,16.64331698,15.5241747,17.69180601,14.31782106,35.35533906,44.72135955,31.6227766,30.41381265
15.8113883,22.84731932,27.45906044,35.35533906,40.31128874,11.18033989,11.18033989,10,10.44030651,40.31128874,22.36067977,25,30.41381265,18.02775638,30.41381265,36.40054945,22.36067977,18.02775638,0,20.61552813,35.35533906,32.01562119,39.05124838,49.49747468,45.27692569,49.24428901,26.92582404,15,21.21320344,44.04543109,28.28427125,16.2788206,32.64965543,35.11409973,47.4341649,49.73932046,26.90724809,20,38.07886553,48.82622246,25,39.66106403,28.28427125,37.12142239,27.51363298,14.14213562,19.6977156,20,13.89244399,31.30495168,27.89265136,34.13209633,7.615773106,19.23538406,38.60051813,46.23851209,43.27817002,30.46309242,21.26029163,16.03121954,6.708203932,17.88854382,18.43908891,29.83286778,37.33630941,55.97320788,43.93176527,58.6003413,36.01388621,18.38477631,23.34523506,46.40043103,36.12478374,33.24154028,37.48332963,41.01219331,29.06888371,33.13608305,42.72001873,37.85498646,36.12478374,37.69615365,8.602325267,6.708203932,12.72792206,18.43908891,27.20294102,23.40939982,13.41640786,7.810249676,29.15475947,21.58703314,18.11077028,16.1245155,14.31782106,16.76305461,13.15294644,19.6468827,19.02629759,14,22.09072203,16.1245155,25,39.05124838,15,15.8113883
32.01562119,28.23118843,47.42362281,42.72001873,56.56854249,30,31.6227766,11.18033989,17.72004515,40,15,7.071067812,43.01162634,38.07886553,50,57.00877125,40.31128874,31.6227766,20.61552813,0,30.41381265,50,58.30951895,68.00735254,55.90169944,64.03124237,42.42640687,28.28427125,34.71310992,52.20153254,25,17.88854382,21.9317122,38.83297568,50.24937811,48.25971405,13,40.31128874,55.90169944,65.7951366,43.01162634,59.48108943,48.83646179,57.55866572,46.17358552,23.76972865,17.69180601,8.062257748,8.246211251,12.04159458,34.53983208,34.05877273,20.80865205,36.40054945,52.20153254,60.6052803,61.22091146,50.92150823,39.96248241,36.49657518,26.07680962,36.12478374,9.219544457,15,17,49.979996,36.40054945,75.69015788,46.06517123,25.55386468,22.36067977,42.75511665,54.40588203,51.86520992,56.30275304,59.6405902,38.47076812,41.62931659,46.69047012,43.68065934,47.01063709,40.44749683,13,23.02172887,29.27456234,38.01315562,43.41658669,43.96589587,13.60147051,27.31300057,17.4642492,41,38.63935817,36.12478374,34.78505426,37.36308338,33.73425559,40.26164428,39.20459157,34.36568055,42.10700654,36.12478374,43.01162634,58.30951895,28.28427125,32.01562119
31.6227766,16.4924225,49.03060269,22.36067977,46.09772229,46.09772229,40.31128874,29.15475947,41.34005322,11.18033989,15.8113883,25,30.41381265,42.72001873,62.64982043,61.84658438,57.00877125,53.15072906,35.35533906,30.41381265,0,45,55,60.8276253,36.05551275,49.24428901,35,26.92582404,28.28427125,29.83286778,7.071067812,19.10497317,10.77032961,15.26433752,22.36067977,18,43.28972164,51.4781507,72.11102551,55.08175742,40.31128874,58.07753438,57.00877125,65.78753681,61.29437168,47.4341649,46.23851209,38.07886553,34.53983208,39.11521443,18.11077028,8.062257748,28.42534081,34.92849839,37.94733192,45.69463864,53.60037313,54.5710546,40.02499219,47.50789408,41.77319715,52.63078947,22.13594362,18.43908891,32.31098884,20.80865205,8.94427191,63.90618123,28.23118843,19.6977156,12.04159458,12.36931688,49.04079934,48.01041554,52.0096145,54.14794548,23.34523506,23.40939982,20.61552813,20.80865205,30.08321791,14.86606875,34.98571137,41.77319715,48.08326112,51.86520992,62.36986452,49.979996,23.02172887,35.51056181,14.14213562,54.91812087,48.76474136,49.09175083,42.48529157,45.61797891,44.41846463,48.33218389,51.10772936,46.32493929,54.20332093,49.09175083,40.31128874,55,26.92582404,31.6227766
18.02775638,29.27456234,10.44030651,26.92582404,10,31.6227766,22.36067977,39.05124838,41.88078318,41.23105626,42.72001873,51.4781507,15.8113883,15.8113883,31.6227766,21.21320344,35,41.23105626,32.01562119,50,45,0,10,18.02775638,25,20,10,22.36067977,17.4642492,29.06888371,40.31128874,34.92849839,50.009999,32.984845,40.31128874,48.46648326,58.72818744,25,42.72001873,17,7.071067812,13.34166406,22.47220505,27.80287755,34.525353,42.95346319,51.31276644,51.623638,45.254834,61.84658438,27.07397274,38.20994635,29.20616373,13.60147051,15,18.24828759,11.3137085,15.26433752,10.81665383,24.33105012,31.30495168,33.24154028,43.41658669,52.20153254,64.41273166,59.48108943,53.15072906,26.62705391,21.9544984,28.16025568,36.87817783,49.47726751,4.472135955,3.16227766,7.071067812,9.848857802,22.36067977,24.35159132,35.77708764,30.46309242,20.24845673,35.44009029,40.36087214,35.35533906,35.73513677,29.06888371,41.0487515,17.11724277,37.21558813,24.20743687,49.04079934,30.01666204,23.08679276,27.29468813,20.24845673,20.39607805,24.04163056,20.02498439,26.01922366,25.70992026,27.07397274,27.29468813,7.071067812,10,22.36067977,18.02775638
26.92582404,39.20459157,12.20655562,36.40054945,14.14213562,36.05551275,28.28427125,47.16990566,48.10405388,50.99019514,52.20153254,60.41522987,25.49509757,21.21320344,30,15.8113883,36.40054945,44.72135955,39.05124838,58.30951895,55,10,0,11.18033989,32.01562119,22.36067977,20,31.6227766,27.29468813,37.21558813,50.24937811,44.27188724,59.8414572,42.75511665,49.24428901,57.87054518,65.94694838,26.92582404,40.31128874,15.13274595,15.8113883,4.242640687,21.09502311,23.08679276,34.23448554,48.01041554,57.38466694,59.03388857,52.80151513,69.89277502,37.05401463,48.16637832,37.58989226,22.47220505,22.47220505,22.20360331,8.246211251,13.15294644,18.35755975,27.78488798,36.87817783,35.84689666,52.39274759,61.68468205,73.40980861,69.12307864,63.12685641,22.56102835,31.01612484,37.85498646,46.69047012,59.22837158,6.32455532,7.071067812,3.16227766,4.123105626,32.24903099,33.95585369,44.94441011,39.84971769,29.15475947,45.12205669,47.63402146,41.10960958,39.96248241,31.38470965,41.77319715,18.78829423,46.09772229,31.40063694,58.69412236,31.32091953,25.94224354,30.41381265,25.49509757,24.41311123,28.60069929,22.82542442,28.23118843,29.68164416,28.16025568,30.41381265,15.8113883,0,31.6227766,26.92582404
